date,GPController-0.gpctrl_0-demand[0],GPController-0.gpctrl_1-demand[0],GPController-0.gpctrl_2-demand[0],GPController-0.gpctrl_3-demand[0],GPController-0.gpctrl_4-demand[0],GPController-0.gpctrl_5-demand[0],GPController-0.gpctrl_0-generator[0],GPController-0.gpctrl_1-generator[0],GPController-0.gpctrl_2-generator[0],GPController-0.gpctrl_3-generator[0],GPController-0.gpctrl_4-generator[0],GPController-0.gpctrl_5-generator[0],GPController-0.gpctrl_0-generator[1],GPController-0.gpctrl_2-generator[1],GPController-0.gpctrl_4-generator[1],GPController-0.gpctrl_0-net,GPController-0.gpctrl_1-net,GPController-0.gpctrl_2-net,GPController-0.gpctrl_3-net,GPController-0.gpctrl_4-net,GPController-0.gpctrl_5-net,GPController-0.gpctrl_0-excess,GPController-0.gpctrl_1-excess,GPController-0.gpctrl_2-excess,GPController-0.gpctrl_3-excess,GPController-0.gpctrl_4-excess,GPController-0.gpctrl_5-excess,GPController-0.gpctrl_0-deficit,GPController-0.gpctrl_1-deficit,GPController-0.gpctrl_2-deficit,GPController-0.gpctrl_3-deficit,GPController-0.gpctrl_4-deficit,GPController-0.gpctrl_5-deficit,Battery-0.Battery_0-soc,Battery-0.Battery_0-flow2b,GPController-0.gpctrl_2-storage[0],GPController-0.gpctrl_2-flow2b[0],RTprice-0.rtprice_0-buy_price,RTprice-0.rtprice_0-sell_price,Prosumer-0.prosumer_s1_0-rt_buy,Prosumer-0.prosumer_s1_1-rt_buy,Prosumer-0.prosumer_s1_2-rt_buy,Prosumer-0.prosumer_s1_3-rt_buy,Prosumer-0.prosumer_s1_4-rt_buy,Prosumer-0.prosumer_s1_5-rt_buy,Prosumer-0.prosumer_s1_0-rt_sell,Prosumer-0.prosumer_s1_1-rt_sell,Prosumer-0.prosumer_s1_2-rt_sell,Prosumer-0.prosumer_s1_3-rt_sell,Prosumer-0.prosumer_s1_4-rt_sell,Prosumer-0.prosumer_s1_5-rt_sell,Emarket-0.emarket_0-market_price,Emarket-0.emarket_0-market_quantity,Prosumer-0.prosumer_s1_0-p2em,Prosumer-0.prosumer_s1_1-p2em,Prosumer-0.prosumer_s1_2-p2em,Prosumer-0.prosumer_s1_3-p2em,Prosumer-0.prosumer_s1_4-p2em,Prosumer-0.prosumer_s1_5-p2em,P2Ptrading-0.p2ptrading_0-quantity_traded,Prosumer-0.prosumer_s1_0-p2p2p,Prosumer-0.prosumer_s1_1-p2p2p,Prosumer-0.prosumer_s1_2-p2p2p,Prosumer-0.prosumer_s1_3-p2p2p,Prosumer-0.prosumer_s1_4-p2p2p,Prosumer-0.prosumer_s1_5-p2p2p,Wind-0.wind_0-wind_gen,Wind-0.wind_1-wind_gen,Wind-0.wind_2-wind_gen,PV-0.pv_0-pv_gen,PV-0.pv_1-pv_gen,PV-0.pv_2-pv_gen,PV-0.pv_3-pv_gen,PV-0.pv_4-pv_gen,PV-0.pv_5-pv_gen,Load-0.load_0-load_dem,Load-0.load_1-load_dem,Load-0.load_2-load_dem,Load-0.load_3-load_dem,Load-0.load_4-load_dem,Load-0.load_5-load_dem
2012-04-15 02:30:00,51.6792105,51.6792105,51.6792105,51.6792105,51.6792105,51.6792105,84.31574524281307,0.0,84.31574524281307,0.0,84.31574524281307,0.0,0.0,0.0,0.0,32.63653474281306,-51.6792105,32.63653474281306,-51.6792105,32.63653474281306,-51.6792105,32.63653474281306,0.0,0,0.0,32.63653474281306,0.0,0.0,-51.6792105,0,-51.6792105,0.0,-51.6792105,20,,20,32.63653474281306,0.604564640012164,0.302282320006082,0.0,-38.08535,0,-0.0,0.0,-51.6792105,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,65.27306948562612,13.59385898562612,-13.59385898562612,0,-19.04267575718694,32.63653474281306,0.0,84.31574524281307,84.31574524281307,84.31574524281307,0.0,0.0,0.0,0.0,0.0,0.0,51.6792105,51.6792105,51.6792105,51.6792105,51.6792105,51.6792105
2012-04-15 02:45:00,47.59176025000001,47.59176025000001,47.59176025000001,47.59176025000001,47.59176025000001,47.59176025000001,83.53202530684715,0.0,83.53202530684715,0.0,83.53202530684715,0.0,0.0,0.0,0.0,35.94026505684714,-47.59176025000001,35.94026505684714,-47.59176025000001,35.94026505684714,-47.59176025000001,35.94026505684714,0.0,0,0.0,35.94026505684714,0.0,0.0,-47.59176025000001,0,-47.59176025000001,0.0,-47.59176025000001,20,,20,35.94026505684714,0.5849777980847424,0.2924888990423712,0.0,-23.30299,0,-0.0,0.0,-47.59176025000001,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,71.88053011369428,24.28876986369427,-24.28876986369427,0,-11.651495193152869,35.94026505684714,0.0,83.53202530684715,83.53202530684715,83.53202530684715,0.0,0.0,0.0,0.0,0.0,0.0,47.59176025000001,47.59176025000001,47.59176025000001,47.59176025000001,47.59176025000001,47.59176025000001
2012-04-15 03:00:00,45.36021025,45.36021025,45.36021025,45.36021025,45.36021025,45.36021025,85.50049260627833,0.0,85.50049260627833,0.0,85.50049260627833,0.0,0.0,0.0,0.0,40.140282356278334,-45.36021025,40.140282356278334,-45.36021025,40.140282356278334,-45.36021025,40.140282356278334,0.0,0,0.0,40.140282356278334,0.0,0.0,-45.36021025,0,-45.36021025,0.0,-45.36021025,20,,20,40.140282356278334,0.6449116231964049,0.3224558115982024,0.0,-10.43986,0,-0.0,0.0,-45.36021025,-0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,80.28056471255665,34.92035446255665,-34.92035446255665,0,-5.219927893721675,40.14028235627833,0.0,85.50049260627833,85.50049260627833,85.50049260627833,0.0,0.0,0.0,0.0,0.0,0.0,45.36021025,45.36021025,45.36021025,45.36021025,45.36021025,45.36021025
2012-04-15 03:15:00,50.844773,50.844773,50.844773,50.844773,50.844773,50.844773,81.01850127923427,0.0,81.01850127923427,0.0,81.01850127923427,0.0,0.0,0.0,0.0,30.17372827923427,-50.844773,30.17372827923427,-50.844773,30.17372827923427,-50.844773,30.17372827923427,0.0,0,0.0,30.17372827923427,0.0,0.0,-50.844773,0,-50.844773,0.0,-50.844773,20,,20,30.17372827923427,0.5737825919532591,0.2868912959766295,0.0,-41.34209,0,0.0,0.0,-50.844773,-0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,60.34745655846854,9.502683558468531,-9.502683558468531,0,-20.67104472076573,30.17372827923427,0.0,81.01850127923427,81.01850127923427,81.01850127923427,0.0,0.0,0.0,0.0,0.0,0.0,50.844773,50.844773,50.844773,50.844773,50.844773,50.844773
2012-04-15 03:30:00,57.466515,57.466515,57.466515,57.466515,57.466515,57.466515,77.99480053547157,0.0,77.99480053547157,0.0,77.99480053547157,0.0,0.0,0.0,0.0,20.52828553547157,-57.466515,20.52828553547157,-57.466515,20.52828553547157,-57.466515,20.52828553547157,0.0,0,0.0,20.52828553547157,0.0,0.0,-57.466515,0,-57.466515,0.0,-57.466515,20,,20,20.52828553547157,0.598667246746764,0.299333623373382,0.0,-57.466515,0,-16.40994,0.0,-57.466515,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,41.056571070943136,20.528285535471568,0.0,0,-20.528285535471568,20.528285535471568,0.0,77.99480053547157,77.99480053547157,77.99480053547157,0.0,0.0,0.0,0.0,0.0,0.0,57.466515,57.466515,57.466515,57.466515,57.466515,57.466515
2012-04-15 03:45:00,57.0680875,57.0680875,57.0680875,57.0680875,57.0680875,57.0680875,77.4363673376264,0.0,77.4363673376264,0.0,77.4363673376264,0.0,0.0,0.0,0.0,20.36827983762639,-57.0680875,20.36827983762639,-57.0680875,20.36827983762639,-57.0680875,20.36827983762639,0.0,0,0.0,20.36827983762639,0.0,0.0,-57.0680875,0,-57.0680875,0.0,-57.0680875,20,,20,20.36827983762639,0.5264186618723522,0.2632093309361761,0.0,-57.0680875,0,-16.33153,0.0,-57.0680875,-0.0,0.0,0,0.0,-0.0,0.0,0.0,0.0,0,0,0,0,0,0,40.73655967525279,20.3682798376264,0.0,0,-20.3682798376264,20.3682798376264,0.0,77.4363673376264,77.4363673376264,77.4363673376264,0.0,0.0,0.0,0.0,0.0,0.0,57.0680875,57.0680875,57.0680875,57.0680875,57.0680875,57.0680875
2012-04-15 04:00:00,64.706025,64.706025,64.706025,64.706025,64.706025,64.706025,74.86557097322104,0.0,74.86557097322104,0.0,74.86557097322104,0.0,0.0,0.0,0.0,10.159545973221045,-64.706025,10.159545973221045,-64.706025,10.159545973221045,-64.706025,10.159545973221045,0.0,0,0.0,10.159545973221045,0.0,0.0,-64.706025,0,-64.706025,0.0,-64.706025,20,,20,10.159545973221045,0.5684225747424427,0.2842112873712213,0.0,-64.706025,0,-44.38693,0.0,-64.706025,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,20.31909194644209,10.159545973221045,0.0,0,-10.159545973221045,10.159545973221045,0.0,74.86557097322104,74.86557097322104,74.86557097322104,0.0,0.0,0.0,0.0,0.0,0.0,64.706025,64.706025,64.706025,64.706025,64.706025,64.706025
2012-04-15 04:15:00,73.267899,73.267899,73.267899,73.267899,73.267899,73.267899,74.14165429374296,0.0,74.14165429374296,0.0,74.14165429374296,0.0,0.0,0.0,0.0,0.8737552937429598,-73.267899,0.8737552937429598,-73.267899,0.8737552937429598,-73.267899,0.8737552937429598,0.0,0,0.0,0.8737552937429598,0.0,0.0,-73.267899,0,-73.267899,0.0,-73.267899,20,,20,0.8737552937429598,0.561433736367482,0.280716868183741,0.0,-73.267899,0,-71.52038,0.0,-73.267899,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1.7475105874859196,0.8737552937429598,0.0,0,-0.8737552937429598,0.8737552937429598,0.0,74.14165429374296,74.14165429374296,74.14165429374296,0.0,0.0,0.0,0.0,0.0,0.0,73.267899,73.267899,73.267899,73.267899,73.267899,73.267899
2012-04-15 04:30:00,44.883975,44.883975,44.883975,44.883975,44.883975,44.883975,76.88060606384784,0.0,76.88060606384784,0.0,76.88060606384784,0.0,0.0,0.0,0.0,31.99663106384784,-44.883975,31.99663106384784,-44.883975,31.99663106384784,-44.883975,31.99663106384784,0.0,0,0.0,31.99663106384784,0.0,0.0,-44.883975,0,-44.883975,0.0,-44.883975,20,,20,31.99663106384784,0.7000860470298524,0.3500430235149262,0.0,-25.77469,0,0.0,0.0,-44.883975,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,63.99326212769567,19.10928712769568,-19.10928712769568,0,-12.887343936152163,31.99663106384784,0.0,76.88060606384784,76.88060606384784,76.88060606384784,0.0,0.0,0.0,0.0,0.0,0.0,44.883975,44.883975,44.883975,44.883975,44.883975,44.883975
2012-04-15 04:45:00,50.53870175,50.53870175,50.53870175,50.53870175,50.53870175,50.53870175,77.06556333684638,0.0,77.06556333684638,0.0,77.06556333684638,0.0,0.0,0.0,0.0,26.52686158684638,-50.53870175,26.52686158684638,-50.53870175,26.52686158684638,-50.53870175,26.52686158684638,0.0,0,0.0,26.52686158684638,0.0,0.0,-50.53870175,0,-50.53870175,0.0,-50.53870175,20,,20,26.52686158684638,0.7319735490175062,0.3659867745087531,0.0,-48.02368,0,0.0,0.0,-50.53870175,-0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,53.05372317369276,2.515021423692758,-2.515021423692758,0,-24.01184016315362,26.52686158684638,0.0,77.06556333684638,77.06556333684638,77.06556333684638,0.0,0.0,0.0,0.0,0.0,0.0,50.53870175,50.53870175,50.53870175,50.53870175,50.53870175,50.53870175
2012-04-15 05:00:00,54.88442525,54.88442525,54.88442525,54.88442525,54.88442525,54.88442525,71.99793394669855,0.0,71.99793394669855,0.0,71.99793394669855,0.0,0.0,0.0,0.0,17.113508696698553,-54.88442525,17.113508696698553,-54.88442525,17.113508696698553,-54.88442525,17.113508696698553,0.0,0,0.0,17.113508696698553,0.0,0.0,-54.88442525,0,-54.88442525,0.0,-54.88442525,20,,20,17.113508696698553,0.632069657281931,0.3160348286409655,0.0,-54.88442525,0,-20.65741,0.0,-54.88442525,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,34.227017393397105,17.113508696698553,0.0,0,-17.113508696698553,17.113508696698553,0.0,71.99793394669855,71.99793394669855,71.99793394669855,0.0,0.0,0.0,0.0,0.0,0.0,54.88442525,54.88442525,54.88442525,54.88442525,54.88442525,54.88442525
2012-04-15 05:15:00,50.263486750000006,50.263486750000006,50.263486750000006,50.263486750000006,50.263486750000006,50.263486750000006,78.55591206487519,0.0,78.55591206487519,0.0,78.55591206487519,0.0,0.0,0.0,0.0,28.29242531487518,-50.263486750000006,28.29242531487518,-50.263486750000006,28.29242531487518,-50.263486750000006,28.29242531487518,0.0,0,0.0,28.29242531487518,0.0,0.0,-50.263486750000006,0,-50.263486750000006,0.0,-50.263486750000006,20,,20,28.29242531487518,0.7571949804689077,0.3785974902344538,0.0,-43.94212,0,0.0,0.0,-50.263486750000006,-0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,56.58485062975036,6.321363879750358,-6.321363879750358,0,-21.971061435124824,28.29242531487518,0.0,78.55591206487519,78.55591206487519,78.55591206487519,0.0,0.0,0.0,0.0,0.0,0.0,50.263486750000006,50.263486750000006,50.263486750000006,50.263486750000006,50.263486750000006,50.263486750000006
2012-04-15 05:30:00,44.83253475,44.83253475,44.83253475,44.83253475,44.83253475,44.83253475,79.30823813895911,0.0,79.30823813895911,0.0,79.30823813895911,0.0,0.0,0.0,0.0,34.47570338895911,-44.83253475,34.47570338895911,-44.83253475,34.47570338895911,-44.83253475,34.47570338895911,0.0,0,0.0,34.47570338895911,0.0,0.0,-44.83253475,0,-44.83253475,0.0,-44.83253475,20,,20,34.47570338895911,0.8769324046031647,0.4384662023015823,0.0,-20.71366,0,0.0,0.0,-44.83253475,-0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,68.95140677791822,24.118872027918226,-24.118872027918226,0,-10.35683136104089,34.47570338895911,0.0,79.30823813895911,79.30823813895911,79.30823813895911,0.0,0.0,0.0,0.0,0.0,0.0,44.83253475,44.83253475,44.83253475,44.83253475,44.83253475,44.83253475
2012-04-15 05:45:00,56.650393,56.650393,56.650393,56.650393,56.650393,56.650393,82.55922428364467,0.0,82.55922428364467,0.0,82.55922428364467,0.0,0.0,0.0,0.0,25.908831283644663,-56.650393,25.908831283644663,-56.650393,25.908831283644663,-56.650393,25.908831283644663,0.0,0,0.0,25.908831283644663,0.0,0.0,-56.650393,0,-56.650393,0.0,-56.650393,20,,20,25.908831283644663,0.8811793434535115,0.4405896717267557,0.0,-56.650393,0,-4.83273,0.0,-56.650393,-0.0,0.0,0,0.0,-0.0,0.0,0.0,0.0,0,0,0,0,0,0,51.81766256728933,25.908831283644663,0.0,0,-25.908831283644663,25.908831283644663,0.0,82.55922428364467,82.55922428364467,82.55922428364467,0.0,0.0,0.0,0.0,0.0,0.0,56.650393,56.650393,56.650393,56.650393,56.650393,56.650393
